cv_rmse,aic,aicc,bic,rss,r_squared,n_predictors,feature_indices,features
0.36657616160678524,-112.48039642953317,-111.2559066336148,-102.44373050337082,5.932329011119579,0.9811159307789504,5,"(1, 7, 8, 11, 12)","['Exports as a capacity to import (constant LCU)', 'GDP: linked series (current LCU)', 'Gross national expenditure (constant LCU)', 'GNI (current LCU)', 'Final consumption expenditure (current LCU)']"
0.40978697462552066,-110.42774649666507,-109.62774649666507,-102.39841375573518,6.3859574467438,0.9796719193691132,4,"(0, 4, 6, 9)","['Gross value added at basic prices (GVA) (current LCU)', 'GDP (constant LCU)', 'Imports of goods and services (current LCU)', 'GNI: linked series (current LCU)']"
0.3968203056692035,-114.44009749594676,-112.69009749594676,-102.39609838455193,5.520245432278097,0.9824276946432124,6,"(0, 1, 2, 5, 7, 12)","['Gross value added at basic prices (GVA) (current LCU)', 'Exports as a capacity to import (constant LCU)', 'Broad money (current LCU)', 'Exports of goods and services (current LCU)', 'GDP: linked series (current LCU)', 'Final consumption expenditure (current LCU)']"
0.3826110365129412,-112.34790744377375,-111.12341764785538,-102.31124151761139,5.946636568760518,0.9810703862873402,5,"(3, 4, 5, 6, 11)","['Gross domestic income (constant LCU)', 'GDP (constant LCU)', 'Exports of goods and services (current LCU)', 'Imports of goods and services (current LCU)', 'GNI (current LCU)']"
0.3591356216171901,-116.30352084791303,-113.92054212450878,-102.25218855128574,5.145786686590679,0.9836196893658137,7,"(0, 1, 2, 3, 4, 7, 11)","['Gross value added at basic prices (GVA) (current LCU)', 'Exports as a capacity to import (constant LCU)', 'Broad money (current LCU)', 'Gross domestic income (constant LCU)', 'GDP (constant LCU)', 'GDP: linked series (current LCU)', 'GNI (current LCU)']"
0.37269928457707635,-116.252907037835,-113.86992831443075,-102.20157474120771,5.150524281964216,0.9836046084289999,7,"(0, 1, 4, 7, 9, 11, 12)","['Gross value added at basic prices (GVA) (current LCU)', 'Exports as a capacity to import (constant LCU)', 'GDP (constant LCU)', 'GDP: linked series (current LCU)', 'GNI: linked series (current LCU)', 'GNI (current LCU)', 'Final consumption expenditure (current LCU)']"
0.37664133990171134,-110.17792396954694,-109.37792396954694,-102.14859122861705,6.415029896829705,0.9795793745761966,4,"(1, 4, 7, 13)","['Exports as a capacity to import (constant LCU)', 'GDP (constant LCU)', 'GDP: linked series (current LCU)', 'GDP (current LCU)']"
0.3906339901655888,-114.18349051912924,-112.43349051912924,-102.13949140773441,5.5460607616039415,0.9823455180705646,6,"(1, 2, 6, 10, 12, 13)","['Exports as a capacity to import (constant LCU)', 'Broad money (current LCU)', 'Imports of goods and services (current LCU)', 'Gross national expenditure (current LCU)', 'Final consumption expenditure (current LCU)', 'GDP (current LCU)']"
0.3596466262779934,-112.15695461180391,-110.93246481588554,-102.12028868564155,5.967318397447274,0.9810045509158012,5,"(0, 4, 7, 10, 13)","['Gross value added at basic prices (GVA) (current LCU)', 'GDP (constant LCU)', 'GDP: linked series (current LCU)', 'Gross national expenditure (current LCU)', 'GDP (current LCU)']"
0.3917559280717689,-114.09896507761805,-112.34896507761805,-102.05496596622322,5.554590645936768,0.9823183653408548,6,"(1, 2, 6, 8, 12, 13)","['Exports as a capacity to import (constant LCU)', 'Broad money (current LCU)', 'Imports of goods and services (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'GDP (current LCU)']"
0.3765860070445198,-114.07188044459637,-112.32188044459637,-102.02788133320155,5.557326665904736,0.98230965591318,6,"(0, 5, 6, 8, 11, 12)","['Gross value added at basic prices (GVA) (current LCU)', 'Exports of goods and services (current LCU)', 'Imports of goods and services (current LCU)', 'Gross national expenditure (constant LCU)', 'GNI (current LCU)', 'Final consumption expenditure (current LCU)']"
0.38402007384658476,-114.06215623793685,-112.31215623793685,-102.01815712654202,5.558309309005559,0.9823065279173624,6,"(2, 6, 8, 9, 10, 13)","['Broad money (current LCU)', 'Imports of goods and services (current LCU)', 'Gross national expenditure (constant LCU)', 'GNI: linked series (current LCU)', 'Gross national expenditure (current LCU)', 'GDP (current LCU)']"
0.3840557258256788,-110.00945918502043,-109.20945918502044,-101.98012644409054,6.434709231748543,0.979516730390054,4,"(2, 7, 9, 12)","['Broad money (current LCU)', 'GDP: linked series (current LCU)', 'GNI: linked series (current LCU)', 'Final consumption expenditure (current LCU)']"
0.38554984069920145,-109.99319638617075,-109.19319638617075,-101.96386364524086,6.436612174561591,0.9795106728528308,4,"(0, 7, 9, 12)","['Gross value added at basic prices (GVA) (current LCU)', 'GDP: linked series (current LCU)', 'GNI: linked series (current LCU)', 'Final consumption expenditure (current LCU)']"
0.3829764450698946,-111.9931885361393,-110.76869874022093,-101.95652260997694,5.985112955002416,0.9809479064417677,5,"(2, 5, 6, 7, 14)","['Broad money (current LCU)', 'Exports of goods and services (current LCU)', 'Imports of goods and services (current LCU)', 'GDP: linked series (current LCU)', 'Net domestic credit (current LCU)']"
0.3959222754603488,-109.95939970911033,-109.15939970911033,-101.93006696818044,6.440568591889939,0.9794980785987771,4,"(1, 2, 7, 12)","['Exports as a capacity to import (constant LCU)', 'Broad money (current LCU)', 'GDP: linked series (current LCU)', 'Final consumption expenditure (current LCU)']"
0.38526367734819283,-113.96423545270713,-112.21423545270713,-101.9202363413123,5.568214014577658,0.9822749987919064,6,"(0, 5, 6, 8, 12, 13)","['Gross value added at basic prices (GVA) (current LCU)', 'Exports of goods and services (current LCU)', 'Imports of goods and services (current LCU)', 'Gross national expenditure (constant LCU)', 'Final consumption expenditure (current LCU)', 'GDP (current LCU)']"
0.40647844925287746,-109.9434617105178,-109.1434617105178,-101.9141289695879,6.442435221846431,0.9794921366543499,4,"(2, 5, 6, 10)","['Broad money (current LCU)', 'Exports of goods and services (current LCU)', 'Imports of goods and services (current LCU)', 'Gross national expenditure (current LCU)']"
0.38224668170208487,-113.95653973252682,-112.20653973252682,-101.912540621132,5.56899318576006,0.9822725184974865,6,"(2, 4, 6, 8, 13, 14)","['Broad money (current LCU)', 'GDP (constant LCU)', 'Imports of goods and services (current LCU)', 'Gross national expenditure (constant LCU)', 'GDP (current LCU)', 'Net domestic credit (current LCU)']"
0.36240682051183465,-115.93571399794152,-113.55273527453727,-101.88438170131423,5.1803139264516815,0.9835097806290722,7,"(0, 1, 6, 7, 10, 12, 13)","['Gross value added at basic prices (GVA) (current LCU)', 'Exports as a capacity to import (constant LCU)', 'Imports of goods and services (current LCU)', 'GDP: linked series (current LCU)', 'Gross national expenditure (current LCU)', 'Final consumption expenditure (current LCU)', 'GDP (current LCU)']"
0.3827225297142139,-111.87993933128534,-110.65544953536697,-101.84327340512299,5.997449456691339,0.9809086363083339,5,"(1, 3, 4, 6, 11)","['Exports as a capacity to import (constant LCU)', 'Gross domestic income (constant LCU)', 'GDP (constant LCU)', 'Imports of goods and services (current LCU)', 'GNI (current LCU)']"
0.36907756969048516,-109.84254557944976,-109.04254557944977,-101.81321283851987,6.454266902908539,0.979454473489721,4,"(2, 7, 10, 13)","['Broad money (current LCU)', 'GDP: linked series (current LCU)', 'Gross national expenditure (current LCU)', 'GDP (current LCU)']"
