cv_rmse,aic,aicc,bic,rss,r_squared,n_predictors,feature_indices,features
0.16007744059059534,-243.71882268186084,-236.29025125328943,-219.6308244590712,0.42304286362639254,0.9030491128173572,12,"(0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.1450577791703168,-243.57484739305772,-236.1462759644863,-219.48684917026807,0.42415172741061036,0.902794988857617,12,"(0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.11951919081218842,-235.303069211994,-232.1726344293853,-219.24440373013422,0.5701740991339328,0.8693302983869312,8,"(0, 1, 2, 7, 8, 9, 10, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Net domestic credit (current LCU)']"
0.13276302090464656,-233.1374675131307,-230.75448878972645,-219.0861352165034,0.6150354841677911,0.8590491863454909,7,"(1, 2, 5, 9, 10, 12, 13)","['Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'GDP (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.15049284494745296,-222.7148280004981,-222.48405876972888,-218.70016163003316,0.8915849150363476,0.7956709450894462,2,"(5, 6)","['GDP (current LCU)', 'GDP (constant LCU)']"
0.15270122439508757,-222.66809496627315,-222.43732573550392,-218.6534285958082,0.8923428091306431,0.7954972546406758,2,"(5, 8)","['GDP (current LCU)', 'GDP: linked series (current LCU)']"
0.12236711172753294,-238.52096455572632,-233.52096455572632,-218.4476327034016,0.500049598485816,0.8854010872729455,10,"(0, 1, 2, 3, 5, 8, 10, 11, 12, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.15251071929159396,-242.49305570221787,-235.06448427364646,-218.40505747942822,0.432576927981133,0.9008641427419258,12,"(0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.1638361281803635,-242.27048671530338,-234.84191528673196,-218.18248849251373,0.4343309875557143,0.9004621559775845,12,"(0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.13915745488765646,-236.18085807689474,-232.18085807689474,-218.1148594098025,0.541107690553811,0.87599159524678,9,"(2, 5, 6, 7, 9, 10, 11, 12, 13)","['GNI (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.14179319013291797,-242.15502113635142,-234.72644970778,-218.06702291356177,0.43524376860830755,0.9002529692958997,12,"(0, 1, 2, 3, 5, 8, 9, 10, 11, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.14677505484552286,-242.0496382980466,-234.6210668694752,-217.96164007525695,0.4360785175856301,0.9000616656222424,12,"(0, 1, 2, 3, 5, 7, 8, 9, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.13232020190620528,-239.8788111445217,-233.73927626080078,-217.7981461069645,0.47043393481207196,0.8921882597193953,11,"(0, 1, 2, 3, 4, 5, 7, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.12743679963014282,-237.47703119980315,-232.47703119980315,-217.40369934747844,0.5096314905264855,0.8832051562831922,10,"(0, 1, 2, 3, 4, 5, 8, 10, 11, 12)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)']"
0.1456228849662036,-235.43906499988506,-231.43906499988506,-217.37306633279283,0.5484551260347429,0.8743077460446277,9,"(0, 2, 4, 5, 6, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'GNI (current LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.14233864280590852,-241.23610064664973,-233.80752921807832,-217.14810242386008,0.44257675498660165,0.8985724314681733,12,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.14358844884320018,-241.205424870213,-233.77685344164158,-217.11742664742334,0.44282366721118593,0.8985158453363935,12,"(0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.12993069115522166,-236.9115962152468,-231.9115962152468,-216.83826436292208,0.5148978507996348,0.8819982376831986,10,"(0, 1, 2, 3, 4, 5, 7, 10, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.14430814225198882,-236.84574406321565,-231.84574406321565,-216.77241221089093,0.5155147133152773,0.8818568681594379,10,"(0, 2, 3, 4, 7, 8, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.150655769360081,-240.82671616815844,-233.39814473958702,-216.7387179453688,0.4458833011453324,0.8978146534481134,12,"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.13090586865902756,-230.69092690606246,-228.3079481826582,-216.63959460943516,0.6430114430779676,0.8526377933890501,7,"(1, 3, 5, 6, 9, 10, 12)","['Industry (including construction), value added (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)']"
0.1416991058951931,-234.61465221771527,-230.61465221771527,-216.54865355062304,0.556738019643562,0.8724095131399743,9,"(0, 2, 4, 7, 8, 9, 10, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'GNI (current LCU)', 'GNI: linked series (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.1403774755368545,-238.5016330221128,-232.36209813839187,-216.4209679845556,0.4823621288062259,0.8894546147636416,11,"(0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Net domestic credit (current LCU)']"
0.1250424935074462,-234.3716271885793,-230.3716271885793,-216.30562852148708,0.5592034857855497,0.8718444897101131,9,"(0, 2, 3, 4, 5, 6, 7, 10, 11)","['Agriculture, forestry, and fishing, value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)']"
0.12333048564591502,-238.36077572856863,-232.2212408448477,-216.28011069101143,0.48359906157510846,0.8891711405825611,11,"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)']"
0.13349460840972285,-234.33586028620522,-230.33586028620522,-216.269861619113,0.5595672581725311,0.8717611221398671,9,"(0, 2, 3, 4, 5, 8, 10, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.13158402213340697,-230.30911649989125,-227.926137776487,-216.25778420326395,0.6474907630117048,0.8516112448312325,7,"(1, 2, 5, 6, 9, 10, 12)","['Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)']"
0.1340212199989021,-234.2872268032852,-230.2872268032852,-216.22122813619296,0.5600622716276799,0.8716476773857527,9,"(0, 1, 2, 4, 6, 7, 10, 11, 12)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'GNI: linked series (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)']"
0.13938742428872952,-240.15204970991374,-232.72347828134232,-216.0640514871241,0.4513864851287478,0.8965534607525367,12,"(0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.13175800433117035,-238.088462772102,-231.94892788838106,-216.0077977345448,0.48599936771595137,0.8886210502019556,11,"(0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.13182061114237953,-238.07862264869408,-231.93908776497315,-215.99795761113688,0.4860863262901929,0.8886011214627054,11,"(0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.164421151659037,-238.02550115013264,-231.8859662664117,-215.94483611257544,0.486556037343866,0.8884934753887763,11,"(0, 1, 3, 4, 5, 6, 7, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.12287990179101962,-235.90274001682414,-230.90274001682414,-215.82940816449943,0.5244296929507412,0.8798137768814893,10,"(0, 1, 2, 3, 4, 7, 8, 9, 10, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Net domestic credit (current LCU)']"
0.13541606116524865,-225.75805048410876,-224.5335606881904,-215.7213845579464,0.7564061409553954,0.8266505530730585,5,"(1, 4, 7, 10, 12)","['Industry (including construction), value added (current LCU)', 'GNI: linked series (current LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)']"
0.12634475654470795,-233.7176433562019,-229.7176433562019,-215.65164468910967,0.565892448345725,0.8703115461001407,9,"(0, 2, 3, 4, 6, 7, 9, 10, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Net domestic credit (current LCU)']"
0.14436141742596215,-237.72960034784398,-231.59006546412306,-215.6489353102868,0.4891807701415962,0.8878919520084362,11,"(1, 2, 3, 4, 5, 7, 8, 10, 12, 13, 14)","['Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.14436222672436294,-237.72860732783823,-231.5890724441173,-215.64794229028104,0.4891896023357131,0.8878899278895371,11,"(0, 2, 3, 4, 5, 7, 8, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.14437082855901806,-237.71439552358515,-231.57486063986423,-215.63373048602796,0.48931602352060244,0.887860955302862,11,"(0, 1, 3, 4, 5, 7, 8, 10, 12, 13, 14)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.11735136343591425,-233.40496965974657,-229.40496965974657,-215.33897099265434,0.569118695382356,0.8695721706387738,9,"(1, 3, 6, 7, 8, 9, 10, 11, 13)","['Industry (including construction), value added (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'GDP: linked series (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Net domestic credit (current LCU)']"
0.15032191344170684,-235.2777936383951,-230.2777936383951,-215.2044617860704,0.5304225931629974,0.8784403534241245,10,"(0, 1, 2, 4, 6, 7, 10, 11, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'GNI: linked series (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.17593620123931178,-237.27690265727261,-231.1373677735517,-215.19623761971542,0.4932237679127011,0.8869653976223724,11,"(2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14)","['GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.14730538044089148,-237.2427238696876,-231.10318898596668,-215.1620588321304,0.4935303684485186,0.8868951324163755,11,"(0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 13)","['Agriculture, forestry, and fishing, value added (current LCU)', 'Industry (including construction), value added (current LCU)', 'GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Services, value added (current LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)']"
0.1819125720748209,-237.21526781344272,-231.0757329297218,-215.13460277588553,0.4937768008176767,0.8868386562555071,11,"(2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14)","['GNI (current LCU)', 'Industry (including construction), value added (constant LCU)', 'GNI: linked series (current LCU)', 'GDP (current LCU)', 'GDP (constant LCU)', 'Manufacturing, value added (current LCU)', 'Gross value added at basic prices (GVA) (current LCU)', 'Gross value added at basic prices (GVA) (constant LCU)', 'Broad money (current LCU)', 'Net domestic credit (current LCU)', 'Revenue, excluding grants (current LCU)']"
0.15337525097289126,-221.15214101003295,-220.68155277473883,-215.13014145433553,0.8845239023076437,0.797289153331012,3,"(5, 6, 8)","['GDP (current LCU)', 'GDP (constant LCU)', 'GDP: linked series (current LCU)']"
